id,source,text_nodiac,text_diac,n_words,n_diac_restored
18666,unknown_local_sample,"„In acest moment programul este pe credite de angajament.“ Institutul de Export, propunerea IMM-urilor pentru cresterea exporturilor si promovarea produselor romanesti Ministerul Dezvoltarii Regionale, Administratiei Publice si Fondurilor Europene a prelungit perioada de depunere a proiectelor pentru atragere de fonduri europene cu doua luni.","„În acest moment programul este pe credite de angajament.“ Institutul de Export, propunerea IMM-urilor pentru creșterea exporturilor și promovarea produselor românești Ministerul Dezvoltării Regionale, Administrației Publice și Fondurilor Europene a prelungit perioada de depunere a proiectelor pentru atragere de fonduri europene cu două luni.",44,9
94903,unknown_local_sample,lei cu un numar mediu de 37 de angajati.,lei cu un număr mediu de 37 de angajați.,9,2
23604,unknown_local_sample,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,9,0
247420,unknown_local_sample,"Hunii isi continua inaintarea spre apus, facind incursiuni si in Peninsula Balcanica.","Hunii își continuă înaintarea spre apus, făcînd incursiuni și în Peninsula Balcanică.",12,9
364467,unknown_local_sample,"Mama ma spuse la tata, Tata sare sa ma bata.","Mama mă spuse la tată, Tata sare să mă bată.",10,5
165972,unknown_local_sample,"Noi informatii despre funeraliile Regelui Mihai astazi, 07:40 Autori: Mihai Campeanu , Mediafax ”Reprezentantii Guvernului si cei ai Casei Regale au avut astazi, la Palatul Victoria, o intalnire in care au discutat modul de implicare al institutiilor guvernamentale in organizarea funeraliilor nationale in memoria Majestatii Sale, Regele Mihai.","Noi informații despre funeraliile Regelui Mihai astăzi, 07:40 Autori: Mihai Campeanu , Mediafax ”Reprezentanții Guvernului și cei ai Casei Regale au avut astăzi, la Palatul Victoria, o întâlnire în care au discutat modul de implicare al instituțiilor guvernamentale în organizarea funeraliilor naționale în memoria Majestății Sale, Regele Mihai.",48,14
113503,unknown_local_sample,"Pot veni chiar insotiti de un avocat, daca considera necesar.","Pot veni chiar însoțiți de un avocat, dacă consideră necesar.",10,5
49195,unknown_local_sample,Acesta a adaugat ca doreste ca valoarea schimburilor comerciale dintre cele doua tari sa se situeze intre 3 si 5 miliarde de dolari.,Acesta a adăugat că dorește ca valoarea schimburilor comerciale dintre cele două țări să se situeze între 3 și 5 miliarde de dolari.,23,9
72388,unknown_local_sample,Acestea sunt reperele.,Acestea sunt reperele.,3,0
179468,unknown_local_sample,"Banii din facilitati sunt directionati catre realizarea activitatii de baza: costurile cu punerea in circulatie a trenurilor conform graficelor din Mersul Trenurilor - achitare de facturi catre furnizori: reparatii-mentenanta, combustibil, energie, piese, etc.","Banii din facilități sunt direcționați către realizarea activității de bază: costurile cu punerea în circulație a trenurilor conform graficelor din Mersul Trenurilor - achitare de facturi către furnizori: reparații-mentenanță, combustibil, energie, piese, etc.",33,14
213249,unknown_local_sample,"Monedele din argint, ambalate, vor fi insotite de brosuri de prezentare redactate in limbile romana, engleza si franceza.","Monedele din argint, ambalate, vor fi însoțite de broșuri de prezentare redactate în limbile română, engleză și franceză.",18,9
126392,unknown_local_sample,"2245 din 16.09.2016, Ministerul Finantelor Publice respinge in totalitate ofertele de cumparare transmise, considerandu-le la un nivel neacceptabil al randamentului“, anunta ministerul.","2245 din 16.09.2016, Ministerul Finanțelor Publice respinge în totalitate ofertele de cumpărare transmise, considerându-le la un nivel neacceptabil al randamentului“, anunță ministerul.",22,6
179239,unknown_local_sample,"Ma rog, unu-i Ochila pe fata pamintului.","Mă rog, unu-i Ochilă pe fața pămîntului.",7,5
55036,unknown_local_sample,"Alior Bank este a noua cea mai mare banca din Polonia din punctul de vedere al activelor si asigura servicii pentru aproape patru milioane de clienti, inclusiv peste 180.000 de companii.","Alior Bank este a noua cea mai mare bancă din Polonia din punctul de vedere al activelor și asigură servicii pentru aproape patru milioane de clienți, inclusiv peste 180.000 de companii.",31,4
45310,unknown_local_sample,"Miercuri, seful executivului Cataloniei, Carles Puigdemont, a reiterat ca va pune in aplicare rezultatul referendumului privind independenta fata de Spania , relateaza site-ul agentiei Reuters.","Miercuri, șeful executivului Cataloniei, Carles Puigdemont, a reiterat că va pune în aplicare rezultatul referendumului privind independența față de Spania , relatează site-ul agenției Reuters.",25,8
312159,unknown_local_sample,As fi... o denaturata daca nu as incerca totul.,Aș fi... o denaturată dacă nu aș încerca totul.,9,5
333206,unknown_local_sample,"De unde era sa le iei... toate aceste, sa fi fost in locul lui Robinson?","De unde era să le iei... toate aceste, să fi fost în locul lui Robinson?",15,3
204139,unknown_local_sample,"In ceea ce priveste cursul de schimb, ""este de remarcat ca peste 90% dintre participanti anticipeaza o depreciere a leului in urmatoarele 12 luni (comparativ cu valoarea actuala).","În ceea ce privește cursul de schimb, ""este de remarcat că peste 90% dintre participanți anticipează o depreciere a leului în următoarele 12 luni (comparativ cu valoarea actuală).",28,8
350799,unknown_local_sample,Unde sintem? Am trecut orasul?... Dar afara nu se putea vedea nimic.,Unde sîntem? Am trecut orașul?... Dar afară nu se putea vedea nimic.,12,3
36173,unknown_local_sample,"De exemplu, „un spatiu care are o chirie de 12,5 euro/mp si care pare prima optiune (dar care are o cota de spatii comune de 16%) este mai putin avantajos fata de un alt spatiu, cu chirie de 13 euro/mp, care are spatii comune de doar 5%.","De exemplu, „un spațiu care are o chirie de 12,5 euro/mp și care pare prima opțiune (dar care are o cotă de spații comune de 16%) este mai puțin avantajos față de un alt spațiu, cu chirie de 13 euro/mp, care are spații comune de doar 5%.",47,10
285501,unknown_local_sample,"Acasa cind a ajuns, Din gura asa a zis: Iesi, maicuta, din casuta Si-mi deschide ast\’ portita.","Acasă cînd a ajuns, Din gură așa a zis: Ieși, măicuță, din căsuță Și-mi deschide ast\’ portiță.",17,14
384598,unknown_local_sample,Poplin de lana.,Poplin de lână.,3,2
28751,unknown_local_sample,"Procurorii DNA sustin ca in 2013, parti din Insula Belina si Bratul Pavel, cu suprafata de 278,78 hectare, respectiv 45 hectare, situate in albia minora a Dunarii, au fost trecute ilegal din proprietatea statului in proprietatea judetului Teleorman si in administrarea Consiliului Judetean Teleorman, pentru ca, doar la cateva zile, sa fie inchiriate tot ilegal unei firme private.","Procurorii DNA susțin că în 2013, părți din Insula Belina și Brațul Pavel, cu suprafață de 278,78 hectare, respectiv 45 hectare, situate în albia minoră a Dunării, au fost trecute ilegal din proprietatea statului în proprietatea județului Teleorman și în administrarea Consiliului Județean Teleorman, pentru ca, doar la câteva zile, să fie închiriate tot ilegal unei firme private.",58,20
338898,unknown_local_sample,"Deplasarea lenta a apelor subterane a favorizat o evaporare intensa in timp, fapt ce a avut ca urmare o mineralizare accentuata a acestor ape.","Deplasarea lentă a apelor subterane a favorizat o evaporare intensă în timp, fapt ce a avut ca urmare o mineralizare accentuată a acestor ape.",24,4
211016,unknown_local_sample,"Dar deodat-un punct se misca... cel intii si singur. Iata-l Cum din chaos face muma, iara el devine tatal.","Dar deodat-un punct se mișcă... cel întîi și singur. Iată-l Cum din chaos face mumă, iară el devine tatăl.",19,9
96425,unknown_local_sample,„Leadershipul nu vine la pachet cu semnarea contractului si nici cu scaunul pe care stai asezat.,„Leadershipul nu vine la pachet cu semnarea contractului și nici cu scaunul pe care stai așezat.,16,2
373865,unknown_local_sample,De atunci traiesc aci pustiu si singur.,De atunci trăiesc aci pustiu și singur.,7,2
372792,unknown_local_sample,"Unde este vorba multa, acolo e treaba putina.","Unde este vorbă multă, acolo e treabă puțină.",8,5
254541,unknown_local_sample,"Ea-si potriveste floarea-n par Si-i infloresc zimbind obrajii Cei albi, ca florile de mar.","Ea-și potrivește floarea-n păr Și-i înfloresc zîmbind obrajii Cei albi, ca florile de măr.",14,7
211905,unknown_local_sample,"Inflatia din ianuarie 2018, exprimata atat prin rata lunara, cat si prin cea anualizata, ale carei date au fost comunicate zilele trecute de catre Institutul National de Statistica, este ilustrativa in acest sens.","Inflația din ianuarie 2018, exprimată atât prin rata lunară, cât și prin cea anualizată, ale cărei date au fost comunicate zilele trecute de către Institutul Național de Statistică, este ilustrativă în acest sens.",33,13
307665,unknown_local_sample,"Duminica, crismele... par a fi niste fiinte vii, care vuiesc adinc.","Duminica, crîșmele... par a fi niște ființe vii, care vuiesc adînc.",11,5
97698,unknown_local_sample,Articol publicat in editia tiparita a Ziarului Financiar din data de 24.10.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 24.10.2017.,12,4
105956,unknown_local_sample,"Cum pot comunica oameni atit de opusi? Prezenta lui Degas care ma surprindea la retrospectiva Gauguin coincidea, printr-o intimplare, cu lectura recenta a cartii pe care Camille Laurens, autoare rafinata, o consacrase Micii dansatoare de paisprezece ani .","Cum pot comunica oameni atît de opuși? Prezența lui Degas care mă surprindea la retrospectiva Gauguin coincidea, printr-o întîmplare, cu lectura recentă a cărții pe care Camille Laurens, autoare rafinată, o consacrase Micii dansatoare de paisprezece ani .",38,10
104277,unknown_local_sample,fix: 0318.256.286) sau trimiteti un email cu datele dumneavoastra de contact prin care solicitati informatii si abonare la adresa alexandru.matei@zf.ro. Veti fi contactat in maximum o ora.,fix: 0318.256.286) sau trimiteți un email cu datele dumneavoastră de contact prin care solicitați informații și abonare la adresa alexandru.matei@zf.ro. Veți fi contactat în maximum o oră.,27,8
345288,unknown_local_sample,"Mircea isi dase obstescul sfirsit pe scaunul domnesc, in mijlocul tariei sale.","Mircea își dase obștescul sfîrșit pe scaunul domnesc, în mijlocul tăriei sale.",12,7
191135,unknown_local_sample,Ce virsta socoti ca poate sa aiba capriorul acesta?,Ce vîrstă socoți că poate să aibă căpriorul acesta?,9,7
141972,unknown_local_sample,fix: 0318.256.286) sau trimiteti un email cu datele dumneavoastra de contact prin care solicitati informatii si abonare la adresa alexandru.matei@zf.ro. Veti fi contactat in maximum o ora.,fix: 0318.256.286) sau trimiteți un email cu datele dumneavoastră de contact prin care solicitați informații și abonare la adresa alexandru.matei@zf.ro. Veți fi contactat în maximum o oră.,27,8
4577,unknown_local_sample,Nu au facut nimic.,Nu au făcut nimic.,4,1
318763,unknown_local_sample,Cine n-are dor pe vale Nu sti luna cind rasare... Cine n-are dor pe lunca Nu sti luna cind se culca!,Cine n-are dor pe vale Nu ști luna cînd răsare... Cine n-are dor pe luncă Nu ști luna cînd se culcă!,21,7
206652,unknown_local_sample,Proteste pe care guvernul lui Alexis Tsipras nu le poate ignora.,Proteste pe care guvernul lui Alexis Tsipras nu le poate ignora.,11,0
320082,unknown_local_sample,In neguri se retrage al noptii tainic duh.,În neguri se retrage al nopții tainic duh.,8,2
166186,unknown_local_sample,"In Romania, o treime dintre salarii sunt la nivelul salariului minim pe economie, ceea ce trage in jos media costului lunar cu forta de munca fata de media la nivel european“, a spus Cristina Postolache, managing partner in cadrul firmei cu activitati in domeniul resurselor umane Big4HR.","În România, o treime dintre salarii sunt la nivelul salariului minim pe economie, ceea ce trage în jos media costului lunar cu forța de muncă față de media la nivel european“, a spus Cristina Postolache, managing partner în cadrul firmei cu activități în domeniul resurselor umane Big4HR.",47,11
175495,unknown_local_sample,"„Cu privire la modificarea art.289, art. 290, art.291 si art.292 consideram ca ar trebui clasificate ca materiale foloasele care determina savarsirea infractiunii.","„Cu privire la modificarea art.289, art. 290, art.291 și art.292 considerăm că ar trebui clasificate ca materiale foloasele care determină săvârșirea infracțiunii.",22,8
2065,unknown_local_sample,"Da-ma si dup'un sarac, Numai sa traiesc cu drag.","Dă-mă și dup'un sărac, Numai să trăiesc cu drag.",9,6
294615,unknown_local_sample,Nu-l vedeai umblind pe doua carari.,Nu-l vedeai umblînd pe două cărări.,6,4
84742,unknown_local_sample,"Am avut si campanii pe Rom cu cateva mii de euro, de exemplu ca cea care s-a bazat pe confuzia dintre Bucuresti si Budapesta.","Am avut și campanii pe Rom cu câteva mii de euro, de exemplu ca cea care s-a bazat pe confuzia dintre București și Budapesta.",24,4
211876,unknown_local_sample,"Anterior, Fulga Dinu a detinut functia de CFO al Iulius Group si pe cea de country manager al Eurohypo, banca germana membra a grupului Commerzbank, care a finantat inclusiv proiecte ale Anchor Group, compania care detine mallurile Bucuresti Mall si Plaza Romania din Capitala.","Anterior, Fulga Dinu a deținut funcția de CFO al Iulius Group și pe cea de country manager al Eurohypo, banca germană membră a grupului Commerzbank, care a finanțat inclusiv proiecte ale Anchor Group, compania care deține mallurile București Mall și Plaza România din Capitală.",44,11
