id,source,input,target,input_clean,target_clean,stripped_target,exact_after_cleaning,whitespace_difference,audit_reason,is_valid_pair,input_before_n_chars,input_before_n_nfd_codepoints,input_before_n_combining_in_raw,input_before_n_legacy_cedilla,input_before_n_nbsp,input_before_n_unusual_punct,input_before_is_nfc,input_before_is_nfd,target_before_n_chars,target_before_n_nfd_codepoints,target_before_n_combining_in_raw,target_before_n_legacy_cedilla,target_before_n_nbsp,target_before_n_unusual_punct,target_before_is_nfc,target_before_is_nfd,input_after_n_chars,input_after_n_nfd_codepoints,input_after_n_combining_in_raw,input_after_n_legacy_cedilla,input_after_n_nbsp,input_after_n_unusual_punct,input_after_is_nfc,input_after_is_nfd,target_after_n_chars,target_after_n_nfd_codepoints,target_after_n_combining_in_raw,target_after_n_legacy_cedilla,target_after_n_nbsp,target_after_n_unusual_punct,target_after_is_nfc,target_after_is_nfd
82560,unknown_local_sample,"Tocmai ca sub capota avem un agregat de 182 CP si 240 Nm ce promite o acceleratie de la 0 la 100 km/h in 8,2 secunde, la prima vedere se estima un consum  mediu de cel putin 10 litri/100 km.","Tocmai că sub capotă avem un agregat de 182 CP și 240 Nm ce promite o accelerație de la 0 la 100 km/h în 8,2 secunde, la prima vedere se estima un consum  mediu de cel puțin 10 litri/100 km.","Tocmai ca sub capota avem un agregat de 182 CP si 240 Nm ce promite o acceleratie de la 0 la 100 km/h in 8,2 secunde, la prima vedere se estima un consum mediu de cel putin 10 litri/100 km.","Tocmai că sub capotă avem un agregat de 182 CP și 240 Nm ce promite o accelerație de la 0 la 100 km/h în 8,2 secunde, la prima vedere se estima un consum mediu de cel puțin 10 litri/100 km.","Tocmai ca sub capota avem un agregat de 182 CP si 240 Nm ce promite o acceleratie de la 0 la 100 km/h in 8,2 secunde, la prima vedere se estima un consum mediu de cel putin 10 litri/100 km.",True,True,whitespace,False,190,0,0,0,0,0,True,True,190,6,0,0,1,0,True,False,189,0,0,0,0,0,True,True,189,6,0,0,0,0,True,False
164124,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
46654,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 09.10.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 09.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 09.10.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 09.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 09.10.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
59931,unknown_local_sample,2006. Serviciul militar nu mai este obligatoriu in Romania..,2006. Serviciul militar nu mai este obligatoriu în România..,2006. Serviciul militar nu mai este obligatoriu in Romania..,2006. Serviciul militar nu mai este obligatoriu în România..,2006. Serviciul militar nu mai este obligatoriu in Romania..,True,True,whitespace,False,60,0,0,0,0,0,True,True,60,2,0,0,1,0,True,False,60,0,0,0,0,0,True,True,60,2,0,0,0,0,True,False
34996,unknown_local_sample,Kurz este din decembrie 2013  ministru de externe al Austriei.,Kurz este din decembrie 2013  ministru de externe al Austriei.,Kurz este din decembrie 2013 ministru de externe al Austriei.,Kurz este din decembrie 2013 ministru de externe al Austriei.,Kurz este din decembrie 2013 ministru de externe al Austriei.,True,True,whitespace,False,62,0,0,0,0,0,True,True,62,0,0,0,1,0,True,True,61,0,0,0,0,0,True,True,61,0,0,0,0,0,True,True
43219,unknown_local_sample,"UPDATE 08:01:  La Parchetul de pe langa Judecatoria Petrosani s-a constituit, joi, un dosar avand ca obiect accidentul produs intr-una din galeriile Exploatarii Miniere Lupeni, fiind surprinsi in subteran trei mineri, potrivit unui comunicat al Parchetului de pe langa Inalta Curte de Casatie si Justitie (PICCJ).","UPDATE 08:01:  La Parchetul de pe lângă Judecătoria Petroșani s-a constituit, joi, un dosar având ca obiect accidentul produs într-una din galeriile Exploatării Miniere Lupeni, fiind surprinși în subteran trei mineri, potrivit unui comunicat al Parchetului de pe lângă Înalta Curte de Casație și Justiție (PICCJ).","UPDATE 08:01: La Parchetul de pe langa Judecatoria Petrosani s-a constituit, joi, un dosar avand ca obiect accidentul produs intr-una din galeriile Exploatarii Miniere Lupeni, fiind surprinsi in subteran trei mineri, potrivit unui comunicat al Parchetului de pe langa Inalta Curte de Casatie si Justitie (PICCJ).","UPDATE 08:01: La Parchetul de pe lângă Judecătoria Petroșani s-a constituit, joi, un dosar având ca obiect accidentul produs într-una din galeriile Exploatării Miniere Lupeni, fiind surprinși în subteran trei mineri, potrivit unui comunicat al Parchetului de pe lângă Înalta Curte de Casație și Justiție (PICCJ).","UPDATE 08:01: La Parchetul de pe langa Judecatoria Petrosani s-a constituit, joi, un dosar avand ca obiect accidentul produs intr-una din galeriile Exploatarii Miniere Lupeni, fiind surprinsi in subteran trei mineri, potrivit unui comunicat al Parchetului de pe langa Inalta Curte de Casatie si Justitie (PICCJ).",True,True,whitespace,False,313,0,0,0,0,0,True,True,313,15,0,0,1,0,True,False,312,0,0,0,0,0,True,True,312,15,0,0,0,0,True,False
54215,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
91203,unknown_local_sample,"de lei.   Produsele realizate in fabrica din Pipera se vand pe piata din Romania in hipermarketuri, supermarketuri, ma­gazine de specialitate, retele de farmacii si plafaruri, in online, in magazinul propriu, dar si la export.","de lei.   Produsele realizate în fabrica din Pipera se vând pe piața din România în hipermarketuri, supermarketuri, ma­gazine de specialitate, rețele de farmacii și plafaruri, în online, în magazinul propriu, dar și la export.","de lei. Produsele realizate in fabrica din Pipera se vand pe piata din Romania in hipermarketuri, supermarketuri, ma­gazine de specialitate, retele de farmacii si plafaruri, in online, in magazinul propriu, dar si la export.","de lei. Produsele realizate în fabrica din Pipera se vând pe piața din România în hipermarketuri, supermarketuri, ma­gazine de specialitate, rețele de farmacii și plafaruri, în online, în magazinul propriu, dar și la export.","de lei. Produsele realizate in fabrica din Pipera se vand pe piata din Romania in hipermarketuri, supermarketuri, ma­gazine de specialitate, retele de farmacii si plafaruri, in online, in magazinul propriu, dar si la export.",True,True,whitespace,False,226,0,0,0,0,0,True,True,226,10,0,0,1,0,True,False,224,0,0,0,0,0,True,True,224,10,0,0,0,0,True,False
160820,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 18.05.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.05.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.05.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.05.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.05.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
17163,unknown_local_sample,"Celor uimiti de faptul ca niste liberali/progresisti din New England au promovat o astfel de regula le recomand sa citeasca cazul dramatic al tinerei Melissa Gosule, violata si ucisa de un criminal care comisese deja 27 de infractiuni!  Studiile unor prestigioase universitati din SUA arata si faptul ca pedeapsa cu moartea a determinat o reducere a crimelor.","Celor uimiți de faptul că niște liberali/progresiști din New England au promovat o astfel de regulă le recomand să citească cazul dramatic al tinerei Melissa Gosule, violată și ucisă de un criminal care comisese deja 27 de infracțiuni!  Studiile unor prestigioase universități din SUA arată și faptul că pedeapsa cu moartea a determinat o reducere a crimelor.","Celor uimiti de faptul ca niste liberali/progresisti din New England au promovat o astfel de regula le recomand sa citeasca cazul dramatic al tinerei Melissa Gosule, violata si ucisa de un criminal care comisese deja 27 de infractiuni! Studiile unor prestigioase universitati din SUA arata si faptul ca pedeapsa cu moartea a determinat o reducere a crimelor.","Celor uimiți de faptul că niște liberali/progresiști din New England au promovat o astfel de regulă le recomand să citească cazul dramatic al tinerei Melissa Gosule, violată și ucisă de un criminal care comisese deja 27 de infracțiuni! Studiile unor prestigioase universități din SUA arată și faptul că pedeapsa cu moartea a determinat o reducere a crimelor.","Celor uimiti de faptul ca niste liberali/progresisti din New England au promovat o astfel de regula le recomand sa citeasca cazul dramatic al tinerei Melissa Gosule, violata si ucisa de un criminal care comisese deja 27 de infractiuni! Studiile unor prestigioase universitati din SUA arata si faptul ca pedeapsa cu moartea a determinat o reducere a crimelor.",True,True,whitespace,False,359,0,0,0,0,0,True,True,359,16,0,0,1,0,True,False,358,0,0,0,0,0,True,True,358,16,0,0,0,0,True,False
82610,unknown_local_sample,"Cresc dobanzile, Ministerul Finantelor se va imprumuta mai scump: Randamentele la titlurile de stat au revenit la maximul din 2015 astazi, 17:34 Ziarul Financiar Randamentele la titlurile de stat au revenit  la maximul din 2015, ca o reactie corelata cu evolutiile macro-financiare externe si al factorilor interni dinn ultima saptpmana din septembrie, conform celui mai recent raport de la Banca Transilvania.  Se observa cresterea generalizata a costurilor de finantare, mai pronuntata pe scadentele foarte scurte, pe fondul proximitatii momentului demararii ciclului monetar post-criza si a cresterii perceptiei de risc in ceea ce priveste situatia finantelor publice pe plan intern, intr-un context extern caracterizat prin perspectiva intensificarii ciclului monetar din SUA.","Cresc dobânzile, Ministerul Finanțelor se va împrumuta mai scump: Randamentele la titlurile de stat au revenit la maximul din 2015 astăzi, 17:34 Ziarul Financiar Randamentele la titlurile de stat au revenit  la maximul din 2015, ca o reacție corelată cu evoluțiile macro-financiare externe și al factorilor interni dinn ultima săptpmână din septembrie, conform celui mai recent raport de la Banca Transilvania.  Se observa cresterea generalizata a costurilor de finantare, mai pronuntata pe scadentele foarte scurte, pe fondul proximitatii momentului demararii ciclului monetar post-criza si a cresterii perceptiei de risc in ceea ce priveste situatia finantelor publice pe plan intern, intr-un context extern caracterizat prin perspectiva intensificarii ciclului monetar din SUA.","Cresc dobanzile, Ministerul Finantelor se va imprumuta mai scump: Randamentele la titlurile de stat au revenit la maximul din 2015 astazi, 17:34 Ziarul Financiar Randamentele la titlurile de stat au revenit la maximul din 2015, ca o reactie corelata cu evolutiile macro-financiare externe si al factorilor interni dinn ultima saptpmana din septembrie, conform celui mai recent raport de la Banca Transilvania. Se observa cresterea generalizata a costurilor de finantare, mai pronuntata pe scadentele foarte scurte, pe fondul proximitatii momentului demararii ciclului monetar post-criza si a cresterii perceptiei de risc in ceea ce priveste situatia finantelor publice pe plan intern, intr-un context extern caracterizat prin perspectiva intensificarii ciclului monetar din SUA.","Cresc dobânzile, Ministerul Finanțelor se va împrumuta mai scump: Randamentele la titlurile de stat au revenit la maximul din 2015 astăzi, 17:34 Ziarul Financiar Randamentele la titlurile de stat au revenit la maximul din 2015, ca o reacție corelată cu evoluțiile macro-financiare externe și al factorilor interni dinn ultima săptpmână din septembrie, conform celui mai recent raport de la Banca Transilvania. Se observa cresterea generalizata a costurilor de finantare, mai pronuntata pe scadentele foarte scurte, pe fondul proximitatii momentului demararii ciclului monetar post-criza si a cresterii perceptiei de risc in ceea ce priveste situatia finantelor publice pe plan intern, intr-un context extern caracterizat prin perspectiva intensificarii ciclului monetar din SUA.","Cresc dobanzile, Ministerul Finantelor se va imprumuta mai scump: Randamentele la titlurile de stat au revenit la maximul din 2015 astazi, 17:34 Ziarul Financiar Randamentele la titlurile de stat au revenit la maximul din 2015, ca o reactie corelata cu evolutiile macro-financiare externe si al factorilor interni dinn ultima saptpmana din septembrie, conform celui mai recent raport de la Banca Transilvania. Se observa cresterea generalizata a costurilor de finantare, mai pronuntata pe scadentele foarte scurte, pe fondul proximitatii momentului demararii ciclului monetar post-criza si a cresterii perceptiei de risc in ceea ce priveste situatia finantelor publice pe plan intern, intr-un context extern caracterizat prin perspectiva intensificarii ciclului monetar din SUA.",True,True,whitespace,False,780,0,0,0,0,0,True,True,780,11,0,0,2,0,True,False,778,0,0,0,0,0,True,True,778,11,0,0,0,0,True,False
123430,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 21.11.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 21.11.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
75495,unknown_local_sample,"Multimea s-a adunat in capitala catalana scandand „independenta” si catalogand politia spaniola drept „forta de ocupatie” si somandu-i pe politisti sa paraseasca regiunea nord-estica a Spaniei, potrivit The Guardian.  Politia municipala din Barcelona a spus ca in jur de 15.000 de oameni au oprit traficul in oras, purtand drapelul separatistilor catalani si strigand: „Strazile vor fi intotdeauna ale noastre”.  Protestele vin ca urmare a grevelor partiale sau generale ale muncitorilor din toate sectoarele de activitate, la indemnul micilor sindicate si al grupurilor pro-independenta locale.","Mulțimea s-a adunat în capitala catalană scandând „independență” și catalogând poliția spaniolă drept „forță de ocupație” și somându-i pe polițiști să părăsească regiunea nord-estică a Spaniei, potrivit The Guardian.  Poliția municipală din Barcelona a spus că în jur de 15.000 de oameni au oprit traficul în oraș, purtând drapelul separatiștilor catalani și strigând: „Străzile vor fi întotdeauna ale noastre”.  Protestele vin ca urmare a grevelor parțiale sau generale ale muncitorilor din toate sectoarele de activitate, la îndemnul micilor sindicate și al grupurilor pro-independență locale.","Multimea s-a adunat in capitala catalana scandand „independenta” si catalogand politia spaniola drept „forta de ocupatie” si somandu-i pe politisti sa paraseasca regiunea nord-estica a Spaniei, potrivit The Guardian. Politia municipala din Barcelona a spus ca in jur de 15.000 de oameni au oprit traficul in oras, purtand drapelul separatistilor catalani si strigand: „Strazile vor fi intotdeauna ale noastre”. Protestele vin ca urmare a grevelor partiale sau generale ale muncitorilor din toate sectoarele de activitate, la indemnul micilor sindicate si al grupurilor pro-independenta locale.","Mulțimea s-a adunat în capitala catalană scandând „independență” și catalogând poliția spaniolă drept „forță de ocupație” și somându-i pe polițiști să părăsească regiunea nord-estică a Spaniei, potrivit The Guardian. Poliția municipală din Barcelona a spus că în jur de 15.000 de oameni au oprit traficul în oraș, purtând drapelul separatiștilor catalani și strigând: „Străzile vor fi întotdeauna ale noastre”. Protestele vin ca urmare a grevelor parțiale sau generale ale muncitorilor din toate sectoarele de activitate, la îndemnul micilor sindicate și al grupurilor pro-independență locale.","Multimea s-a adunat in capitala catalana scandand „independenta” si catalogand politia spaniola drept „forta de ocupatie” si somandu-i pe politisti sa paraseasca regiunea nord-estica a Spaniei, potrivit The Guardian. Politia municipala din Barcelona a spus ca in jur de 15.000 de oameni au oprit traficul in oras, purtand drapelul separatistilor catalani si strigand: „Strazile vor fi intotdeauna ale noastre”. Protestele vin ca urmare a grevelor partiale sau generale ale muncitorilor din toate sectoarele de activitate, la indemnul micilor sindicate si al grupurilor pro-independenta locale.",True,True,whitespace,False,595,0,0,0,0,0,True,True,595,39,0,0,2,0,True,False,593,0,0,0,0,0,True,True,593,39,0,0,0,0,True,False
